id;instrumento;acorde;acorde_enarmonico;tonica;tonica_pt;qualidade;formula_intervalar;variacao;afinacao_grave_para_agudo;casas_grave_para_agudo;dedos_grave_para_agudo;notas_resultantes;casa_inicial;pestana;cordas_abafadas;cordas_soltas;baixo;dificuldade;observacoes;fonte
violao-D#m-3;violao;D#m;Ebm;D#;Ré sustenido;menor;1 b3 5;3;E-A-D-G-B-E;11-9-X-11-11-11;2-1-X-3-4-4;D#-F#-X-F#-A#-D#;9;não;3;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#7-1;violao;D#7;Eb7;D#;Ré sustenido;sétima dominante;1 3 5 b7;1;E-A-D-G-B-E;11-10-11-0-11-11;2-1-3-0-4-4;D#-G-C#-G-A#-D#;10;não;;4;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#7-2;violao;D#7;Eb7;D#;Ré sustenido;sétima dominante;1 3 5 b7;2;E-A-D-G-B-E;11-X-11-0-11-11;1-X-1-0-1-1;D#-X-C#-G-A#-D#;11;"sim; dedo 1 na casa 11, cordas 1 a 6";2;4;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#7-3;violao;D#7;Eb7;D#;Ré sustenido;sétima dominante;1 3 5 b7;3;E-A-D-G-B-E;11-10-11-0-11-9;3-2-4-0-4-1;D#-G-C#-G-A#-C#;9;não;;4;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#maj7-1;violao;D#maj7;Ebmaj7;D#;Ré sustenido;sétima maior;1 3 5 7;1;E-A-D-G-B-E;11-10-0-0-11-10;2-1-0-0-3-1;D#-G-D-G-A#-D;10;"sim; dedo 1 na casa 10, cordas 2 a 6";;3,4;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#maj7-2;violao;D#maj7;Ebmaj7;D#;Ré sustenido;sétima maior;1 3 5 7;2;E-A-D-G-B-E;11-10-0-0-11-11;2-1-0-0-3-4;D#-G-D-G-A#-D#;10;não;;3,4;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#maj7-3;violao;D#maj7;Ebmaj7;D#;Ré sustenido;sétima maior;1 3 5 7;3;E-A-D-G-B-E;11-X-0-0-11-11;1-X-0-0-1-1;D#-X-D-G-A#-D#;11;"sim; dedo 1 na casa 11, cordas 1 a 6";2;3,4;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#m7-1;violao;D#m7;Ebm7;D#;Ré sustenido;menor com sétima;1 b3 5 b7;1;E-A-D-G-B-E;11-X-11-11-11-11;1-X-1-1-1-1;D#-X-C#-F#-A#-D#;11;"sim; dedo 1 na casa 11, cordas 1 a 6";2;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#m7-2;violao;D#m7;Ebm7;D#;Ré sustenido;menor com sétima;1 b3 5 b7;2;E-A-D-G-B-E;X-6-4-6-4-6;X-2-1-3-1-4;X-D#-F#-C#-D#-A#;4;"sim; dedo 1 na casa 4, cordas 3 a 5";1;;D#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#m7-3;violao;D#m7;Ebm7;D#;Ré sustenido;menor com sétima;1 b3 5 b7;3;E-A-D-G-B-E;11-X-11-11-11-X;1-X-1-1-1-X;D#-X-C#-F#-A#-X;11;"sim; dedo 1 na casa 11, cordas 1 a 5";2,6;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#6-1;violao;D#6;Eb6;D#;Ré sustenido;sexta;1 3 5 6;1;E-A-D-G-B-E;11-10-10-0-11-11;2-1-1-0-3-4;D#-G-C-G-A#-D#;10;"sim; dedo 1 na casa 10, cordas 2 a 3";;4;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#6-2;violao;D#6;Eb6;D#;Ré sustenido;sexta;1 3 5 6;2;E-A-D-G-B-E;11-X-10-0-11-11;2-X-1-0-3-4;D#-X-C-G-A#-D#;10;não;2;4;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#6-3;violao;D#6;Eb6;D#;Ré sustenido;sexta;1 3 5 6;3;E-A-D-G-B-E;11-10-10-0-11-X;2-1-1-0-3-X;D#-G-C-G-A#-X;10;"sim; dedo 1 na casa 10, cordas 2 a 3";6;4;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#m6-1;violao;D#m6;Ebm6;D#;Ré sustenido;menor com sexta;1 b3 5 6;1;E-A-D-G-B-E;11-X-10-11-11-11;2-X-1-3-4-4;D#-X-C-F#-A#-D#;10;não;2;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#m6-2;violao;D#m6;Ebm6;D#;Ré sustenido;menor com sexta;1 b3 5 6;2;E-A-D-G-B-E;X-6-4-5-4-6;X-3-1-2-1-4;X-D#-F#-C-D#-A#;4;"sim; dedo 1 na casa 4, cordas 3 a 5";1;;D#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#m6-3;violao;D#m6;Ebm6;D#;Ré sustenido;menor com sexta;1 b3 5 6;3;E-A-D-G-B-E;X-6-8-8-7-8;X-1-3-4-2-4;X-D#-A#-D#-F#-C;6;não;1;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#dim-1;violao;D#dim;Ebdim;D#;Ré sustenido;diminuto;1 b3 b5;1;E-A-D-G-B-E;11-0-X-11-10-11;2-0-X-3-1-4;D#-A-X-F#-A-D#;10;não;3;2;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#dim-2;violao;D#dim;Ebdim;D#;Ré sustenido;diminuto;1 b3 b5;2;E-A-D-G-B-E;11-0-X-11-X-11;1-0-X-1-X-1;D#-A-X-F#-X-D#;11;"sim; dedo 1 na casa 11, cordas 1 a 6";3,5;2;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#dim-3;violao;D#dim;Ebdim;D#;Ré sustenido;diminuto;1 b3 b5;3;E-A-D-G-B-E;11-0-X-11-10-X;2-0-X-3-1-X;D#-A-X-F#-A-X;10;não;3,6;2;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#aug-1;violao;D#aug;Ebaug;D#;Ré sustenido;aumentado;1 3 #5;1;E-A-D-G-B-E;11-10-9-0-0-11;3-2-1-0-0-4;D#-G-B-G-B-D#;9;não;;4,5;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#aug-2;violao;D#aug;Ebaug;D#;Ré sustenido;aumentado;1 3 #5;2;E-A-D-G-B-E;X-X-1-0-0-X;X-X-1-0-0-X;X-X-D#-G-B-X;1;não;1,2,6;4,5;D#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#aug-3;violao;D#aug;Ebaug;D#;Ré sustenido;aumentado;1 3 #5;3;E-A-D-G-B-E;11-10-X-0-0-11;2-1-X-0-0-3;D#-G-X-G-B-D#;10;não;3;4,5;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#sus2-1;violao;D#sus2;Ebsus2;D#;Ré sustenido;suspenso com segunda;1 2 5;1;E-A-D-G-B-E;X-6-8-8-6-6;X-1-2-3-1-1;X-D#-A#-D#-F-A#;6;"sim; dedo 1 na casa 6, cordas 2 a 6";1;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#sus2-2;violao;D#sus2;Ebsus2;D#;Ré sustenido;suspenso com segunda;1 2 5;2;E-A-D-G-B-E;X-6-X-X-6-6;X-1-X-X-1-1;X-D#-X-X-F-A#;6;"sim; dedo 1 na casa 6, cordas 2 a 6";1,3,4;;D#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#sus2-3;violao;D#sus2;Ebsus2;D#;Ré sustenido;suspenso com segunda;1 2 5;3;E-A-D-G-B-E;X-6-3-3-4-6;X-3-1-1-2-4;X-D#-F-A#-D#-A#;3;"sim; dedo 1 na casa 3, cordas 3 a 4";1;;D#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#sus4-1;violao;D#sus4;Ebsus4;D#;Ré sustenido;suspenso com quarta;1 4 5;1;E-A-D-G-B-E;11-11-X-X-11-11;1-1-X-X-1-1;D#-G#-X-X-A#-D#;11;"sim; dedo 1 na casa 11, cordas 1 a 6";3,4;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#sus4-2;violao;D#sus4;Ebsus4;D#;Ré sustenido;suspenso com quarta;1 4 5;2;E-A-D-G-B-E;X-6-6-X-X-6;X-1-1-X-X-1;X-D#-G#-X-X-A#;6;"sim; dedo 1 na casa 6, cordas 2 a 6";1,4,5;;D#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#sus4-3;violao;D#sus4;Ebsus4;D#;Ré sustenido;suspenso com quarta;1 4 5;3;E-A-D-G-B-E;X-6-6-3-4-4;X-4-4-1-2-3;X-D#-G#-A#-D#-G#;3;não;1;;D#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#add9-1;violao;D#add9;Ebadd9;D#;Ré sustenido;com nona adicionada;1 3 5 9;1;E-A-D-G-B-E;X-6-5-0-6-6;X-2-1-0-3-4;X-D#-G-G-F-A#;5;não;1;4;D#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#add9-2;violao;D#add9;Ebadd9;D#;Ré sustenido;com nona adicionada;1 3 5 9;2;E-A-D-G-B-E;X-6-X-0-6-6;X-1-X-0-1-1;X-D#-X-G-F-A#;6;"sim; dedo 1 na casa 6, cordas 2 a 6";1,3;4;D#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#add9-3;violao;D#add9;Ebadd9;D#;Ré sustenido;com nona adicionada;1 3 5 9;3;E-A-D-G-B-E;X-6-8-0-6-6;X-1-2-0-1-1;X-D#-A#-G-F-A#;6;"sim; dedo 1 na casa 6, cordas 2 a 6";1;4;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#9-1;violao;D#9;Eb9;D#;Ré sustenido;nona dominante;1 3 5 b7 9;1;E-A-D-G-B-E;X-6-5-6-6-6;X-2-1-3-4-4;X-D#-G-C#-F-A#;5;não;1;;D#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#9-2;violao;D#9;Eb9;D#;Ré sustenido;nona dominante;1 3 5 b7 9;2;E-A-D-G-B-E;X-X-1-0-2-1;X-X-1-0-2-1;X-X-D#-G-C#-F;1;"sim; dedo 1 na casa 1, cordas 3 a 6";1,2;4;D#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#9-3;violao;D#9;Eb9;D#;Ré sustenido;nona dominante;1 3 5 b7 9;3;E-A-D-G-B-E;11-8-8-0-8-9;3-1-1-0-1-2;D#-F-A#-G-G-C#;8;"sim; dedo 1 na casa 8, cordas 2 a 5";;4;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#5-1;violao;D#5;Eb5;D#;Ré sustenido;quinta (power chord);1 5;1;E-A-D-G-B-E;11-X-X-X-11-11;1-X-X-X-1-1;D#-X-X-X-A#-D#;11;"sim; dedo 1 na casa 11, cordas 1 a 6";2,3,4;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#5-2;violao;D#5;Eb5;D#;Ré sustenido;quinta (power chord);1 5;2;E-A-D-G-B-E;X-6-8-8-X-6;X-1-2-3-X-1;X-D#-A#-D#-X-A#;6;"sim; dedo 1 na casa 6, cordas 2 a 6";1,5;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#5-3;violao;D#5;Eb5;D#;Ré sustenido;quinta (power chord);1 5;3;E-A-D-G-B-E;11-X-8-8-11-11;2-X-1-1-3-4;D#-X-A#-D#-A#-D#;8;"sim; dedo 1 na casa 8, cordas 3 a 4";2;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#7b5-1;violao;D#7b5;Eb7b5;D#;Ré sustenido;sétima com quinta diminuta;1 3 b5 b7;1;E-A-D-G-B-E;11-0-11-0-10-11;2-0-3-0-1-4;D#-A-C#-G-A-D#;10;não;;2,4;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#7b5-2;violao;D#7b5;Eb7b5;D#;Ré sustenido;sétima com quinta diminuta;1 3 b5 b7;2;E-A-D-G-B-E;11-0-11-0-X-11;1-0-1-0-X-1;D#-A-C#-G-X-D#;11;"sim; dedo 1 na casa 11, cordas 1 a 6";5;2,4;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-D#7b5-3;violao;D#7b5;Eb7b5;D#;Ré sustenido;sétima com quinta diminuta;1 3 b5 b7;3;E-A-D-G-B-E;11-10-11-0-10-11;2-1-3-0-1-4;D#-G-C#-G-A-D#;10;"sim; dedo 1 na casa 10, cordas 2 a 5";;4;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E-1;violao;E;;E;Mi;maior;1 3 5;1;E-A-D-G-B-E;0-2-2-1-0-0;0-2-3-1-0-0;E-B-E-G#-B-E;1;não;;1,5,6;E;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E-2;violao;E;;E;Mi;maior;1 3 5;2;E-A-D-G-B-E;0-X-2-1-0-0;0-X-2-1-0-0;E-X-E-G#-B-E;1;não;2;1,5,6;E;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E-3;violao;E;;E;Mi;maior;1 3 5;3;E-A-D-G-B-E;0-2-X-1-0-0;0-2-X-1-0-0;E-B-X-G#-B-E;1;não;3;1,5,6;E;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Em-1;violao;Em;;E;Mi;menor;1 b3 5;1;E-A-D-G-B-E;0-2-2-0-0-0;0-1-1-0-0-0;E-B-E-G-B-E;2;"sim; dedo 1 na casa 2, cordas 2 a 3";;1,4,5,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Em-2;violao;Em;;E;Mi;menor;1 b3 5;2;E-A-D-G-B-E;0-X-2-0-0-0;0-X-1-0-0-0;E-X-E-G-B-E;2;não;2;1,4,5,6;E;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Em-3;violao;Em;;E;Mi;menor;1 b3 5;3;E-A-D-G-B-E;0-2-X-0-0-0;0-1-X-0-0-0;E-B-X-G-B-E;2;não;3;1,4,5,6;E;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E7-1;violao;E7;;E;Mi;sétima dominante;1 3 5 b7;1;E-A-D-G-B-E;0-2-0-1-0-0;0-2-0-1-0-0;E-B-D-G#-B-E;1;não;;1,3,5,6;E;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E7-2;violao;E7;;E;Mi;sétima dominante;1 3 5 b7;2;E-A-D-G-B-E;0-X-0-1-0-0;0-X-0-1-0-0;E-X-D-G#-B-E;1;não;2;1,3,5,6;E;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E7-3;violao;E7;;E;Mi;sétima dominante;1 3 5 b7;3;E-A-D-G-B-E;0-5-0-4-0-4;0-2-0-1-0-1;E-D-D-B-B-G#;4;"sim; dedo 1 na casa 4, cordas 4 a 6";;1,3,5;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Emaj7-1;violao;Emaj7;;E;Mi;sétima maior;1 3 5 7;1;E-A-D-G-B-E;0-2-1-1-0-0;0-2-1-1-0-0;E-B-D#-G#-B-E;1;"sim; dedo 1 na casa 1, cordas 3 a 4";;1,5,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Emaj7-2;violao;Emaj7;;E;Mi;sétima maior;1 3 5 7;2;E-A-D-G-B-E;0-X-1-1-0-0;0-X-1-1-0-0;E-X-D#-G#-B-E;1;"sim; dedo 1 na casa 1, cordas 3 a 4";2;1,5,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Emaj7-3;violao;Emaj7;;E;Mi;sétima maior;1 3 5 7;3;E-A-D-G-B-E;0-6-6-X-0-0;0-1-1-X-0-0;E-D#-G#-X-B-E;6;"sim; dedo 1 na casa 6, cordas 2 a 3";4;1,5,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Em7-1;violao;Em7;;E;Mi;menor com sétima;1 b3 5 b7;1;E-A-D-G-B-E;0-2-0-0-0-0;0-1-0-0-0-0;E-B-D-G-B-E;2;não;;1,3,4,5,6;E;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Em7-2;violao;Em7;;E;Mi;menor com sétima;1 b3 5 b7;2;E-A-D-G-B-E;0-5-0-0-0-0;0-1-0-0-0-0;E-D-D-G-B-E;5;não;;1,3,4,5,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Em7-3;violao;Em7;;E;Mi;menor com sétima;1 b3 5 b7;3;E-A-D-G-B-E;0-X-0-0-0-0;0-X-0-0-0-0;E-X-D-G-B-E;0;não;2;1,3,4,5,6;E;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E6-1;violao;E6;;E;Mi;sexta;1 3 5 6;1;E-A-D-G-B-E;0-2-2-1-2-0;0-2-3-1-4-0;E-B-E-G#-C#-E;1;não;;1,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E6-2;violao;E6;;E;Mi;sexta;1 3 5 6;2;E-A-D-G-B-E;0-7-6-6-0-0;0-2-1-1-0-0;E-E-G#-C#-B-E;6;"sim; dedo 1 na casa 6, cordas 3 a 4";;1,5,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-E6-3;violao;E6;;E;Mi;sexta;1 3 5 6;3;E-A-D-G-B-E;0-X-6-6-0-0;0-X-1-1-0-0;E-X-G#-C#-B-E;6;"sim; dedo 1 na casa 6, cordas 3 a 4";2;1,5,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Em6-1;violao;Em6;;E;Mi;menor com sexta;1 b3 5 6;1;E-A-D-G-B-E;0-2-2-0-2-0;0-1-1-0-1-0;E-B-E-G-C#-E;2;"sim; dedo 1 na casa 2, cordas 2 a 5";;1,4,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Em6-2;violao;Em6;;E;Mi;menor com sexta;1 b3 5 6;2;E-A-D-G-B-E;0-4-5-0-0-0;0-1-2-0-0-0;E-C#-G-G-B-E;4;não;;1,4,5,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Em6-3;violao;Em6;;E;Mi;menor com sexta;1 b3 5 6;3;E-A-D-G-B-E;0-4-X-0-0-0;0-1-X-0-0-0;E-C#-X-G-B-E;4;não;3;1,4,5,6;E;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Edim-1;violao;Edim;;E;Mi;diminuto;1 b3 b5;1;E-A-D-G-B-E;0-7-8-0-8-0;0-1-2-0-3-0;E-E-A#-G-G-E;7;não;;1,4,6;E;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Edim-2;violao;Edim;;E;Mi;diminuto;1 b3 b5;2;E-A-D-G-B-E;0-1-2-0-X-0;0-1-2-0-X-0;E-A#-E-G-X-E;1;não;5;1,4,6;E;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Edim-3;violao;Edim;;E;Mi;diminuto;1 b3 b5;3;E-A-D-G-B-E;0-1-X-0-X-0;0-1-X-0-X-0;E-A#-X-G-X-E;1;não;3,5;1,4,6;E;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Eaug-1;violao;Eaug;;E;Mi;aumentado;1 3 #5;1;E-A-D-G-B-E;0-3-2-1-1-0;0-3-2-1-1-0;E-C-E-G#-C-E;1;"sim; dedo 1 na casa 1, cordas 4 a 5";;1,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Eaug-2;violao;Eaug;;E;Mi;aumentado;1 3 #5;2;E-A-D-G-B-E;0-X-2-1-1-0;0-X-2-1-1-0;E-X-E-G#-C-E;1;"sim; dedo 1 na casa 1, cordas 4 a 5";2;1,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Eaug-3;violao;Eaug;;E;Mi;aumentado;1 3 #5;3;E-A-D-G-B-E;0-X-X-1-1-0;0-X-X-1-1-0;E-X-X-G#-C-E;1;"sim; dedo 1 na casa 1, cordas 4 a 5";2,3;1,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Esus2-1;violao;Esus2;;E;Mi;suspenso com segunda;1 2 5;1;E-A-D-G-B-E;0-9-9-9-0-0;0-1-1-1-0-0;E-F#-B-E-B-E;9;"sim; dedo 1 na casa 9, cordas 2 a 4";;1,5,6;E;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Esus2-2;violao;Esus2;;E;Mi;suspenso com segunda;1 2 5;2;E-A-D-G-B-E;0-X-4-4-0-0;0-X-1-1-0-0;E-X-F#-B-B-E;4;"sim; dedo 1 na casa 4, cordas 3 a 4";2;1,5,6;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Esus2-3;violao;Esus2;;E;Mi;suspenso com segunda;1 2 5;3;E-A-D-G-B-E;0-2-2-X-0-2;0-1-1-X-0-1;E-B-E-X-B-F#;2;"sim; dedo 1 na casa 2, cordas 2 a 6";4;1,5;E;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
